root_1,84,32 16 9 9 9 001 008 060 000 020 000 020 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,84,33 16 9 9 9 001 008 061 000 021 000 021 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,84,80 16 9 9 9 001 008 010 000 050 000 050 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,84,84 16 9 9 9 001 008 014 000 054 000 054 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,84,96 16 9 9 9 001 008 020 000 060 000 060 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_1,84,98 16 9 9 9 001 008 022 000 062 000 062 000 000 000 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,1 16 9 9 9 001 008 040 000 000 000 000 000 000 001 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 003 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,2 16 9 9 9 001 008 040 000 000 000 000 000 000 002 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 000 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,8 16 9 9 9 001 008 040 000 000 000 000 000 000 008 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 00a 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,10 16 9 9 9 001 008 040 000 000 000 000 000 000 00a 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 008 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,16 16 9 9 9 001 008 040 000 000 000 000 000 000 010 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 012 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
root_10,1,17 16 9 9 9 001 008 040 000 000 000 000 000 000 011 000 000 001 008 040 000 000 000 000 000 000 000 000 000 001 008 040 013 010 080 000 000 000 000 000 000 000 000 000 002 010 080 000 000 000 000 000 000 000 000 000 002 010 080 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100 000 000 000 000 000 000 000 000 000 004 020 100
