found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,11,20,2.9,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,12,20,3.0,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,13,20,3.1,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,14,20,3.0,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,15,20,3.0,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,16,20,3.3,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,17,20,2.9,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,18,20,3.1,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,19,20,3.0,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,20,20,3.4,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,21,20,3.4,UNSAT
found55/hunt54/reps/i46w213c23ci-016-v2-s26-90_16_11.bits,22,20,2.8,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,0,20,3.3,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,2,20,2.8,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,1,20,3.4,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,3,20,3.5,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,4,20,2.7,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,5,20,3.2,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,6,20,2.7,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,7,20,2.7,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,8,20,2.7,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,9,20,2.7,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,11,20,2.9,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,10,20,3.4,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,12,20,3.1,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,14,20,3.0,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,13,20,3.3,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,15,20,2.6,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,16,20,2.6,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,17,20,3.2,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,18,20,3.6,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,19,20,2.8,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,20,20,3.3,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,21,20,2.9,UNSAT
found55/hunt54/reps/i73w191c236f-000-v3-s26-30_48_92.bits,22,20,3.5,UNSAT
external/i19-perminov56.bits,0,16,40.9,UNSAT
external/i19-perminov56.bits,1,16,45.1,UNSAT
external/i19-perminov56.bits,2,16,69.8,UNSAT
external/i19-perminov56.bits,3,16,47.9,UNSAT
external/i19-perminov56.bits,4,16,68.9,UNSAT
external/i19-perminov56.bits,5,16,52.5,UNSAT
external/i19-perminov56.bits,6,16,53.7,UNSAT
external/i19-perminov56.bits,7,16,51.3,UNSAT
external/i19-perminov56.bits,8,16,42.2,UNSAT
external/i19-perminov56.bits,10,16,32.7,UNSAT
external/i19-perminov56.bits,9,16,58.6,UNSAT
external/i19-perminov56.bits,11,16,39.0,UNSAT
external/i19-perminov56.bits,12,16,44.0,UNSAT
external/i19-perminov56.bits,14,16,51.7,UNSAT
external/i19-perminov56.bits,13,16,68.1,UNSAT
external/i19-perminov56.bits,15,16,45.1,UNSAT
external/i19-perminov56.bits,16,16,41.3,UNSAT
external/i19-perminov56.bits,17,16,52.2,UNSAT
external/i19-perminov56.bits,18,16,51.6,UNSAT
external/i19-perminov56.bits,19,16,42.2,UNSAT
external/i19-perminov56.bits,22,16,32.6,UNSAT
external/i19-perminov56.bits,21,16,38.2,UNSAT
external/i19-perminov56.bits,20,16,76.2,UNSAT
external/i106b.bits,1,16,43.5,UNSAT
external/i106b.bits,0,16,51.7,UNSAT
external/i106b.bits,2,16,70.6,UNSAT
external/i106b.bits,3,16,49.0,UNSAT
external/i106b.bits,4,16,71.2,UNSAT
external/i106b.bits,6,16,30.7,UNSAT
external/i106b.bits,5,16,68.0,UNSAT
external/i106b.bits,7,16,48.6,UNSAT
external/i106b.bits,8,16,51.5,UNSAT
external/i106b.bits,10,16,31.2,UNSAT
external/i106b.bits,9,16,47.9,UNSAT
external/i106b.bits,11,16,46.0,UNSAT
external/i106b.bits,13,16,40.6,UNSAT
external/i106b.bits,12,16,60.6,UNSAT
external/i106b.bits,14,16,42.8,UNSAT
external/i106b.bits,15,16,31.7,UNSAT
external/i106b.bits,16,16,62.4,UNSAT
external/i106b.bits,18,16,64.6,UNSAT
