[1, 1, 1, 2013265920, 2013265920, 2013265920, 2013265920, 1, 2013265920, 2013265920, 2013265920, 1, 1, 1, 1, 2013265920] | [0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 2013265920, 0, 2013265920] | [0, 0, 0, 1509949441, 0, 0, 0, 0, 0, 0, 0, 503316480, 0, 0, 0, 0]
[0, 1, 0, 1, 2013265920, 0, 1, 0, 0, 1, 0, 1, 2013265920, 0, 1, 0] | [1, 1, 1, 2013265920, 2013265920, 1, 1, 1, 2013265920, 2013265920, 2013265920, 1, 2013265920, 1, 1, 1] | [503316480, 1509949441, 251658240, 251658240, 0, 0, 251658240, 1761607681, 503316480, 1509949441, 251658240, 251658240, 0, 0, 251658240, 1761607681]
[0, 0, 1, 0, 0, 0, 2013265920, 0, 0, 0, 1, 0, 0, 0, 1, 0] | [1, 0, 2013265920, 2013265920, 0, 0, 0, 0, 2013265920, 0, 1, 1, 0, 0, 0, 0] | [0, 1006632960, 1006632961, 0, 0, 0, 0, 0, 0, 1006632960, 1006632961, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2013265920, 0, 0, 0, 2013265920, 0] | [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2013265920, 0, 2013265920, 0, 1, 0] | [0, 1006632961, 1006632960, 0, 0, 1006632961, 1006632960, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 1, 0, 1, 0, 2013265920, 0, 2013265920, 0, 2013265920, 0, 1, 0, 2013265920, 0] | [0, 1, 0, 0, 0, 0, 0, 0, 2013265920, 0, 0, 0, 0, 0, 0, 0] | [503316480, 1509949441, 503316480, 503316480, 1509949441, 1509949441, 503316480, 1509949441, 1509949441, 503316480, 1509949441, 1509949441, 1509949441, 1509949441, 503316480, 1509949441]
[1, 1, 2013265920, 1, 2013265920, 2013265920, 1, 2013265920, 1, 1, 2013265920, 1, 2013265920, 2013265920, 1, 2013265920] | [1, 0, 0, 2013265920, 0, 0, 0, 0, 2013265920, 0, 0, 1, 0, 0, 0, 0] | [1509949441, 503316480, 1509949441, 0, 0, 0, 0, 0, 1509949441, 503316480, 1509949441, 0, 0, 0, 0, 0]
[1, 1, 0, 0, 1, 1, 0, 0, 2013265920, 1, 0, 0, 2013265920, 1, 0, 0] | [0, 1, 1, 0, 2013265920, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0] | [0, 0, 1509949441, 503316480, 0, 0, 1509949441, 503316480, 1006632960, 0, 503316480, 503316480, 1006632960, 0, 503316480, 503316480]
[1, 2013265920, 2013265920, 2013265920, 1, 2013265920, 2013265920, 2013265920, 2013265920, 1, 1, 1, 2013265920, 1, 1, 1] | [0, 0, 0, 0, 1, 0, 2013265920, 0, 0, 0, 0, 0, 1, 0, 2013265920, 0] | [0, 0, 0, 0, 503316480, 1509949441, 0, 503316480, 0, 0, 0, 0, 1509949441, 503316480, 0, 1509949441]
[0, 1, 0, 1, 2013265920, 0, 1, 0, 0, 2013265920, 0, 2013265920, 1, 0, 2013265920, 0] | [1, 2013265920, 2013265920, 2013265920, 1, 1, 2013265920, 1, 2013265920, 1, 1, 1, 1, 1, 2013265920, 1] | [0, 0, 251658240, 1761607681, 503316480, 1509949441, 251658240, 251658240, 0, 0, 1761607681, 251658240, 1509949441, 503316480, 1761607681, 1761607681]
[1, 2013265920, 1, 1, 1, 2013265920, 1, 1, 2013265920, 1, 2013265920, 2013265920, 2013265920, 1, 2013265920, 2013265920] | [0, 0, 0, 0, 1, 0, 2013265920, 0, 0, 0, 0, 0, 2013265920, 0, 1, 0] | [0, 0, 1509949441, 0, 0, 0, 0, 0, 0, 0, 503316480, 0, 0, 0, 0, 0]
[0, 0, 1, 0, 0, 0, 2013265920, 0, 0, 0, 2013265920, 0, 0, 0, 1, 0] | [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1] | [0, 0, 0, 0, 0, 0, 0, 0, 0, 1006632960, 1006632961, 0, 0, 1006632961, 1006632960, 0]
[1, 0, 1, 0, 0, 2013265920, 0, 1, 1, 0, 1, 0, 0, 2013265920, 0, 1] | [1, 1, 1, 2013265920, 2013265920, 1, 1, 1, 1, 1, 1, 2013265920, 1, 2013265920, 2013265920, 2013265920] | [0, 0, 1761607681, 251658240, 0, 0, 251658240, 251658240, 0, 0, 1761607681, 251658240, 0, 0, 251658240, 251658240]
[0, 0, 0, 1, 0, 0, 0, 2013265920, 0, 0, 0, 1, 0, 0, 0, 1] | [0, 0, 0, 0, 1, 0, 2013265920, 2013265920, 0, 0, 0, 0, 1, 0, 2013265920, 2013265920] | [0, 0, 0, 0, 0, 1006632960, 0, 1006632961, 0, 0, 0, 0, 0, 1006632961, 0, 1006632960]
[1, 2013265920, 1, 1, 2013265920, 1, 2013265920, 2013265920, 1, 2013265920, 1, 1, 1, 2013265920, 1, 1] | [1, 0, 2013265920, 2013265920, 2013265920, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0] | [0, 0, 503316480, 0, 0, 0, 1509949441, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 1, 0, 0, 2013265920, 2013265920, 0, 0, 0, 0, 1, 2013265920, 0, 0, 1, 2013265920] | [1, 1, 2013265920, 2013265920, 1, 1, 2013265920, 2013265920, 2013265920, 1, 1, 1, 1, 2013265920, 2013265920, 2013265920] | [251658240, 1761607681, 251658240, 251658240, 1761607681, 251658240, 1761607681, 1761607681, 251658240, 1761607681, 251658240, 1761607681, 251658240, 1761607681, 251658240, 1761607681]
[1, 2013265920, 1, 1, 1, 2013265920, 1, 1, 1, 2013265920, 1, 1, 2013265920, 1, 2013265920, 2013265920] | [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1] | [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1509949441, 0, 0, 0, 503316480, 0]
[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0] | [0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0] | [0, 0, 0, 0, 0, 0, 0, 0, 1006632961, 0, 1006632961, 0, 1006632961, 0, 1006632961, 0]
[0, 0, 1, 1, 0, 0, 1, 1, 1, 2013265920, 0, 0, 2013265920, 1, 0, 0] | [1, 2013265920, 2013265920, 2013265920, 2013265920, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] | [1761607681, 251658240, 1761607681, 1761607681, 1761607681, 251658240, 1761607681, 1761607681, 1761607681, 251658240, 251658240, 1761607681, 251658240, 1761607681, 1761607681, 251658240]
[1, 2013265920, 2013265920, 2013265920, 2013265920, 1, 1, 1, 2013265920, 1, 1, 1, 2013265920, 1, 1, 1] | [0, 1, 0, 0, 0, 2013265920, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] | [503316480, 1509949441, 0, 503316480, 1509949441, 503316480, 0, 1509949441, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1] | [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 2013265920, 2013265920, 0] | [0, 1006632960, 0, 1006632961, 0, 1006632960, 0, 1006632961, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 1, 0, 0, 0, 2013265920, 0, 0, 0, 1, 0, 0, 0, 2013265920, 0, 0] | [1, 0, 0, 2013265920, 2013265920, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0] | [1006632960, 0, 1006632960, 0, 1006632961, 0, 1006632961, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 1, 0, 0, 2013265920, 0, 1, 2013265920, 0, 2013265920, 0, 0, 1, 0, 2013265920] | [1, 2013265920, 2013265920, 2013265920, 1, 1, 2013265920, 1, 1, 2013265920, 2013265920, 2013265920, 2013265920, 2013265920, 1, 2013265920] | [0, 0, 251658240, 251658240, 0, 0, 1761607681, 251658240, 0, 0, 1761607681, 1761607681, 0, 0, 251658240, 1761607681]
[1, 1, 2013265920, 1, 2013265920, 2013265920, 1, 2013265920, 2013265920, 2013265920, 1, 2013265920, 2013265920, 2013265920, 1, 2013265920] | [0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0] | [0, 0, 0, 0, 0, 0, 0, 0, 1509949441, 503316480, 1509949441, 0, 1509949441, 503316480, 1509949441, 0]
[0, 0, 1, 1, 0, 0, 2013265920, 2013265920, 0, 0, 2013265920, 1, 0, 0, 1, 2013265920] | [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2013265920, 0, 2013265920, 0, 2013265920] | [0, 0, 1509949441, 503316480, 0, 0, 503316480, 1509949441, 0, 1006632960, 1509949441, 1509949441, 0, 1006632961, 503316480, 503316480]
[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 2013265920, 0, 0, 2013265920, 1] | [1, 2013265920, 2013265920, 2013265920, 1, 2013265920, 2013265920, 2013265920, 1, 1, 1, 1, 2013265920, 2013265920, 2013265920, 2013265920] | [1761607681, 251658240, 1761607681, 251658240, 1761607681, 251658240, 1761607681, 251658240, 1761607681, 251658240, 1761607681, 1761607681, 251658240, 1761607681, 251658240, 251658240]
[1, 2013265920, 1, 1, 1, 2013265920, 1, 1, 1, 2013265920, 1, 1, 1, 2013265920, 1, 1] | [0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0] | [0, 0, 0, 0, 0, 0, 1509949441, 0, 0, 0, 0, 0, 0, 0, 1509949441, 0]
[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2013265920, 0, 0] | [0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1] | [0, 0, 0, 0, 1006632961, 0, 1006632961, 0, 0, 0, 0, 0, 1006632960, 0, 1006632960, 0]
[0, 1, 0, 1, 0, 1, 0, 2013265920, 0, 1, 0, 1, 0, 2013265920, 0, 1] | [0, 0, 0, 0, 1, 0, 2013265920, 2013265920, 0, 0, 0, 0, 0, 2013265920, 2013265920, 2013265920] | [503316480, 1509949441, 503316480, 503316480, 1509949441, 1509949441, 1509949441, 503316480, 503316480, 1509949441, 503316480, 503316480, 503316480, 503316480, 503316480, 1509949441]
[0, 1, 0, 0, 0, 1, 0, 0, 0, 2013265920, 0, 0, 0, 1, 0, 0] | [0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2013265920, 0, 0, 0] | [1006632961, 0, 1006632961, 0, 0, 0, 0, 0, 1006632960, 0, 1006632960, 0, 0, 0, 0, 0]
[1, 1, 0, 0, 2013265920, 2013265920, 0, 0, 2013265920, 1, 0, 0, 1, 2013265920, 0, 0] | [1, 0, 0, 2013265920, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0] | [1006632961, 0, 1509949441, 1509949441, 1006632960, 0, 503316480, 503316480, 0, 0, 503316480, 1509949441, 0, 0, 1509949441, 503316480]
[1, 2013265920, 2013265920, 2013265920, 1, 2013265920, 2013265920, 2013265920, 1, 2013265920, 2013265920, 2013265920, 1, 2013265920, 2013265920, 2013265920] | [0, 1, 1, 0, 0, 0, 0, 0, 0, 2013265920, 2013265920, 0, 0, 0, 0, 0] | [503316480, 1509949441, 0, 503316480, 0, 0, 0, 0, 503316480, 1509949441, 0, 503316480, 0, 0, 0, 0]
[0, 0, 0, 1, 0, 0, 0, 2013265920, 0, 0, 0, 1, 0, 0, 0, 2013265920] | [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2013265920, 1, 0, 0, 2013265920] | [0, 0, 0, 0, 0, 0, 0, 0, 0, 1006632961, 0, 1006632960, 0, 1006632960, 0, 1006632961]
[1, 0, 0, 0, 1, 0, 0, 0, 2013265920, 0, 0, 0, 1, 0, 0, 0] | [1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0] | [0, 0, 0, 0, 1006632961, 0, 0, 1006632961, 0, 0, 0, 0, 1006632961, 0, 0, 1006632961]
[1, 0, 1, 0, 1, 0, 2013265920, 0, 1, 0, 1, 0, 2013265920, 0, 1, 0] | [1, 0, 2013265920, 2013265920, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0] | [1509949441, 1509949441, 503316480, 1509949441, 503316480, 1509949441, 503316480, 503316480, 1509949441, 1509949441, 503316480, 1509949441, 1509949441, 503316480, 1509949441, 1509949441]
[1, 1, 2013265920, 1, 1, 1, 2013265920, 1, 2013265920, 2013265920, 1, 2013265920, 1, 1, 2013265920, 1] | [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2013265920, 0, 0, 0] | [503316480, 1509949441, 503316480, 0, 503316480, 1509949441, 503316480, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 1, 1, 2013265920, 1, 1, 1, 2013265920, 1, 1, 1, 2013265920, 2013265920, 2013265920, 2013265920, 1] | [0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 2013265920, 2013265920, 2013265920] | [0, 0, 0, 1509949441, 0, 0, 0, 1509949441, 0, 0, 0, 0, 0, 0, 0, 0]
[1, 0, 0, 0, 1, 0, 0, 0, 2013265920, 0, 0, 0, 2013265920, 0, 0, 0] | [1, 0, 2013265920, 0, 1, 0, 2013265920, 0, 0, 0, 0, 0, 0, 0, 0, 0] | [0, 0, 0, 0, 0, 0, 0, 0, 1006632960, 0, 0, 1006632960, 1006632960, 0, 0, 1006632960]
[0, 1, 0, 1, 0, 1, 0, 2013265920, 0, 2013265920, 0, 2013265920, 0, 1, 0, 2013265920] | [0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0] | [1509949441, 1509949441, 1509949441, 503316480, 503316480, 1509949441, 503316480, 503316480, 503316480, 503316480, 503316480, 1509949441, 503316480, 1509949441, 503316480, 503316480]
---
